student_id,sleep_hours,sleep_quality
4494,8.2,good
4495,6,poor
4496,9.3,average
4497,8.2,poor
4498,5.3,average
4499,4.9,average
4500,9.1,good
4501,4.2,average
4502,9.2,good
4503,4.6,average
4504,9.2,good
4505,5.5,poor
4506,8.8,good
4507,9.9,good
4508,5.7,poor
4509,9.1,average
4510,8.7,average
4511,8.7,average
4512,6,average
4513,9,average
4514,9.7,average
4515,4.1,poor
4516,8.8,good
4517,4.5,good
4518,5.2,average
4519,6.3,good
4520,9.9,poor
4521,8.4,good
4522,9.9,poor
4523,6.3,good
4524,8.3,poor
4525,8,average
4526,4.1,good
4527,4.6,average
4528,4.1,poor
4529,6.8,good
4530,7.5,average
4531,4.3,good
4532,5.5,poor
4533,8.7,poor
4534,4.7,average
4535,8.1,poor
4536,6.7,poor
4537,4.5,average
4538,8.4,average
4539,9.1,good
4540,7.2,average
4541,7.3,average
4542,4.3,good
4543,9.7,good
4544,9.3,poor
4545,9.9,good
4546,8.4,good
4547,7.7,poor
4548,9.2,poor
4549,9.6,average
4550,9.5,poor
4551,4.2,average
4552,8.6,good
4553,6.2,good
4554,8.9,good
4555,4.4,good
4556,7.1,average
4557,9.9,average
4558,7.6,good
4559,4.3,good
4560,9.8,poor
4561,5.7,poor
4562,9.6,poor
4563,5.4,good
4564,6.9,average
4565,4.8,poor
4566,9.3,average
4567,8,good
4568,4.7,good
4569,9.1,average
4570,9.9,average
4571,9.7,poor
4572,4.3,good
4573,8.8,good
4574,9.6,average
4575,9.9,poor
4576,9.7,poor
4577,9.3,average
4578,9.4,good
4579,5.3,average
4580,9.7,average
4581,8.6,good
4582,5.8,average
4583,6.7,poor
4584,5.9,good
4585,8.2,poor
4586,4.8,poor
4587,5.9,average
4588,8.3,good
4589,8.7,poor
4590,7,poor
4591,7.7,average
4592,8.5,poor
4593,6.8,good
4594,7.7,average
4595,4.8,good
4596,9.7,poor
4597,5.3,average
4598,6.7,average
4599,9.5,poor
4600,6.3,poor
4601,5.3,poor
4602,9.1,poor
4603,4.7,poor
4604,8.9,poor
4605,4.8,average
4606,4.2,poor
4607,5.3,poor
4608,6,good
4609,6.4,average
4610,8.8,poor
4611,9.2,average
4612,6.1,poor
4613,5,poor
4614,6.4,good
4615,8.6,average
4616,9.8,good
4617,5.8,good
4618,4.2,poor
4619,9.3,poor
4620,6,poor
4621,7.9,poor
4622,4.9,good
4623,6.7,average
4624,6.6,average
4625,7.6,average
4626,7.7,poor
4627,6.7,poor
4628,9.9,good
4629,9.8,average
4630,5.2,good
4631,6.7,good
4632,6.7,poor
4633,6.5,average
4634,4.2,average
4635,7.6,poor
4636,5.7,average
4637,4.1,poor
4638,8.1,poor
4639,9.2,poor
4640,4.2,average
4641,9,poor
4642,7.7,poor
4643,6,average
4644,7.5,poor
4645,7.1,poor
4646,7.9,poor
4647,7.1,average
4648,6.6,average
4649,4.1,poor
4650,6.1,good
4651,5.9,poor
4652,5.2,poor
4653,5.7,good
4654,9.8,poor
4655,5.3,poor
4656,4.6,average
4657,9.2,average
4658,7.1,average
4659,9.5,average
4660,4.2,average
4661,7.3,average
4662,5.8,average
4663,6.1,good
4664,8.5,average
4665,8.5,poor
4666,6.8,good
4667,4.2,poor
4668,9.6,good
4669,4.1,good
4670,7.2,average
4671,5.2,good
4672,7,poor
4673,4.5,average
4674,4.1,poor
4675,9.1,average
4676,5.3,average
4677,5.5,average
4678,4.1,average
4679,8.9,good
4680,7.4,poor
4681,8.9,good
4682,6.7,average
4683,7.8,poor
4684,7.2,average
4685,8.7,poor
4686,6.1,poor
4687,4.7,average
4688,5.4,good
4689,7.3,poor
4690,5.7,good
4691,5,average
4692,9.3,average
4693,5.9,average
4694,4.2,good
4695,7.5,average
4696,8.5,average
4697,5,poor
4698,7,good
4699,4.6,poor
4700,5.2,average
4701,5.6,average
4702,8.8,average
4703,5.1,poor
4704,4.6,average
4705,6.2,poor
4706,9.9,poor
4707,7.2,average
4708,7.2,good
4709,8.8,good
4710,6.8,average
4711,8.3,average
4712,4.4,poor
4713,5.7,average
4714,6.6,poor
4715,6,good
4716,4.2,poor
4717,7,good
4718,5.6,good
4719,6.7,poor
4720,9.2,average
4721,4.7,good
4722,7,good
4723,6.2,poor
4724,5.8,poor
4725,6.4,poor
4726,4.7,poor
4727,7.4,average
4728,6.7,good
4729,9.3,good
4730,4.3,good
4731,8.2,average
4732,4.2,good
4733,6.8,good
4734,6.1,good
4735,5.3,good
4736,9.9,average
4737,7.1,average
4738,9.5,good
4739,7.3,good
4740,9.8,good
4741,9.7,poor
4742,4.4,good
4743,5.6,good
4744,9.5,average
4745,5.9,average
4746,6.9,good
4747,5.3,good
4748,9,poor
4749,6,poor
4750,7.5,average
4751,6.9,good
4752,7.9,average
4753,7.9,good
4754,5.1,poor
4755,5.4,average
4756,5.9,average
4757,8.8,average
4758,6.5,average
4759,7.8,good
4760,6.2,average
4761,4.1,poor
4762,7.2,good
4763,6.2,average
4764,9,good
4765,9,good
4766,7.9,average
4767,4.6,good
4768,7.9,average
4769,6.7,poor
4770,9.7,poor
4771,7.1,poor
4772,5.6,good
4773,7.6,poor
4774,7.3,good
4775,6.2,average
4776,8.2,good
4777,7,poor
4778,6.7,poor
4779,9.8,good
4780,7.2,average
4781,7,average
4782,8.9,average
4783,8.5,good
4784,4.8,good
4785,7.1,good
4786,5.9,good
4787,7.9,average
4788,6.2,poor
4789,7.8,poor
4790,6.9,poor
4791,6.9,poor
4792,9.7,good
4793,9.5,good
4794,9.9,good
4795,7.9,average
4796,8.3,good
4797,5.2,average
4798,4.4,poor
4799,5.4,average
4800,6.1,good
4801,4.5,average
4802,6.6,good
4803,6.5,poor
4804,7.7,average
4805,9.3,poor
4806,9.4,good
4807,7.9,good
4808,9.4,poor
4809,5.3,poor
4810,7.3,good
4811,9.4,poor
4812,9.6,poor
4813,9.9,good
4814,8.9,average
4815,4.4,poor
4816,8.7,poor
4817,4.7,average
4818,8.9,good
4819,5,average
4820,8.4,average
4821,9.1,good
4822,4.8,good
4823,4.1,poor
4824,8.6,good
4825,7.4,poor
4826,6.1,average
4827,6.3,good
4828,4.5,good
4829,8.5,average
4830,9.4,poor
4831,5,poor
4832,7.3,good
4833,8.6,average
4834,5.9,poor
4835,9.7,average
4836,5.8,average
4837,9.9,average
4838,4.6,good
4839,4.3,good
4840,6.9,average
4841,4.1,average
4842,8.8,good
4843,8.4,poor
4844,4.1,average
4845,4.5,good
4846,6.7,average
4847,9.8,poor
4848,9,good
4849,6.2,good
4850,5.9,average
4851,8.4,good
4852,5.8,good
4853,8.2,average
4854,4.3,poor
4855,8.9,good
4856,5.1,poor
4857,6.2,average
4858,8.3,good
4859,5.3,average
4860,9.9,average
4861,6.1,poor
4862,7.4,average
4863,9.2,good
4864,9.8,poor
4865,9.4,average
4866,9.5,poor
4867,8.4,poor
4868,4.6,average
4869,5.5,average
4870,8.1,poor
4871,7.9,average
4872,7.8,average
4873,4.8,good
4874,5.6,average
4875,7.8,average
4876,6.8,average
4877,7.8,poor
4878,5.5,good
4879,7.2,average
4880,4.2,average
4881,4.3,good
4882,5.8,average
4883,4.1,good
4884,6.4,poor
4885,5.9,average
4886,7,poor
4887,4.6,poor
4888,6.7,good
4889,5,average
4890,6.6,good
4891,5.2,good
4892,8,poor
4893,5.2,good
4894,4.2,good
4895,9.9,good
4896,8.2,good
4897,8.7,poor
4898,4.3,good
4899,8,good
4900,7.2,poor
4901,9.5,average
4902,8.2,poor
4903,5.2,average
4904,5,average
4905,5.4,average
4906,7.6,poor
4907,6.7,poor
4908,9.7,average
4909,8.5,good
4910,4.7,average
4911,9.7,poor
4912,8.5,average
4913,4.2,good
4914,9.4,good
4915,7.9,poor
4916,6.2,average
4917,4.3,average
4918,8.8,poor
4919,5.3,good
4920,6.8,poor
4921,9.7,average
4922,8.6,average
4923,7.3,good
4924,6.3,poor
4925,8,poor
4926,7.6,good
4927,5.5,good
4928,8.8,average
4929,4.7,good
4930,5.3,good
4931,4.9,poor
4932,7.6,good
4933,4.2,average
4934,9.7,good
4935,7.7,poor
4936,9.4,good
4937,4.7,average
4938,5.3,poor
4939,8.5,poor
4940,9.1,good
4941,5.6,good
4942,8.3,average
4943,9.1,poor
4944,5.8,good
4945,6.1,poor
4946,6.5,good
4947,8.6,good
4948,6.1,poor
4949,4.6,average
4950,7.4,average
4951,4.3,poor
4952,7.3,average
4953,5.8,good
4954,8.1,poor
4955,5.1,good
4956,8.5,good
4957,9.6,poor
4958,8.5,poor
4959,5.8,poor
4960,7.3,average
4961,9,average
4962,8.7,good
4963,4.3,poor
4964,4.4,average
4965,4.7,good
4966,6.8,average
4967,5.1,average
4968,8.2,average
4969,9.4,poor
4970,4.1,average
4971,8.5,good
4972,4.2,average
4973,4.5,poor
4974,6.6,poor
4975,9.9,good
4976,5.8,poor
4977,7.1,average
4978,9.9,good
4979,7.8,poor
4980,6.2,poor
4981,6,good
4982,5.7,poor
4983,4.5,poor
4984,4.6,poor
4985,8.4,good
4986,7.3,good
4987,4.8,good
4988,6.4,average
4989,5.4,good
4990,6.5,poor
4991,7.7,poor
4992,4.7,average
4993,8.3,average
4994,4.2,average
4995,4.1,average
4996,9.1,average
4997,8.3,poor
4998,4.5,average
4999,4.4,good
5000,9,good
5001,4.5,poor
5002,8.5,poor
5003,7.7,poor
5004,9,poor
5005,6.7,poor
5006,7.5,poor
5007,4.8,poor
5008,9.3,good
5009,6.2,average
5010,5.4,poor
5011,4.2,poor
5012,6.7,poor
5013,4.1,average
5014,7.7,good
5015,8.4,average
5016,4.7,good
5017,6.8,poor
5018,6.8,good
5019,4.8,average
5020,7.1,average
5021,8,good
5022,8.2,poor
5023,4.8,poor
5024,8.4,poor
5025,8,poor
5026,4.9,average
5027,5.2,poor
5028,5.9,average
5029,8.4,average
5030,6,average
5031,8.5,average
5032,8,good
5033,8.4,good
5034,4.4,average
5035,6.7,good
5036,5,good
5037,4.5,average
5038,5.8,average
5039,7.8,average
5040,8.3,average
5041,9.4,average
5042,8.3,good
5043,4.5,poor
5044,8.2,average
5045,4.5,average
5046,9,average
5047,4.2,poor
5048,7.3,poor
5049,8.9,average
5050,6.2,good
5051,6.5,average
5052,7.9,average
5053,5.9,good
5054,9.7,average
5055,5.2,good
5056,4.2,average
5057,9.6,average
5058,6.8,good
5059,8.9,poor
5060,8,average
5061,8.7,poor
5062,6.1,poor
5063,9.7,average
5064,5.6,average
5065,7.7,average
5066,7.2,average
5067,4.4,average
5068,8.9,poor
5069,4.5,poor
5070,8.6,average
5071,6.7,good
5072,8.1,good
5073,6.3,poor
5074,8,average
5075,7.8,good
5076,6.4,average
5077,9.1,average
5078,9.7,poor
5079,9.7,poor
5080,8.8,good
5081,5.1,poor
5082,9.8,poor
5083,7.5,poor
5084,5.3,average
5085,7.6,average
5086,7.6,good
5087,6.6,average
5088,4.7,average
5089,8,average
5090,5,poor
5091,5.6,average
5092,8.7,good
5093,8,poor
5094,4.9,poor
5095,7.4,average
5096,5.6,poor
5097,8.3,average
5098,6.1,poor
5099,5.2,good
5100,6,average
5101,9.3,poor
5102,4.3,poor
5103,8.4,good
5104,9.6,average
5105,5.5,good
5106,5,average
5107,9.6,poor
5108,6.4,average
5109,5.2,good
5110,5.9,good
5111,7.1,good
5112,6.5,good
5113,7.2,good
5114,6.3,good
5115,7.2,poor
5116,9.4,average
5117,8.9,average
5118,7.6,poor
5119,6.5,good
5120,9.1,average
5121,6.1,poor
5122,9.3,average
5123,5.1,poor
5124,5.6,poor
5125,7.6,poor
5126,8.2,poor
5127,9.5,good
5128,6.5,average
5129,6.5,poor
5130,4.4,good
5131,8.1,good
5132,8.7,average
5133,4.1,poor
5134,7.8,poor
5135,5.8,good
5136,8.5,average
5137,4.4,poor
5138,6.9,good
5139,9.2,poor
5140,9.9,good
5141,8.3,good
5142,4.5,good
5143,7.3,good
5144,7.2,good
5145,6.9,good
5146,6.8,average
5147,4.1,poor
5148,8.1,average
5149,7.6,average
5150,7.3,poor
5151,8.3,poor
5152,7.3,good
5153,6.6,average
5154,6,average
5155,6.4,poor
5156,7.1,good
5157,6.2,good
5158,6.6,average
5159,7.8,average
5160,7.3,poor
5161,6.6,poor
5162,9.2,good
5163,6.1,average
5164,5.6,good
5165,6,average
5166,7.7,good
5167,4.1,average
5168,6.2,good
5169,4.3,good
5170,8.7,poor
5171,6.2,good
5172,5,good
5173,7,average
5174,6.2,good
5175,9.6,good
5176,8,average
5177,6.9,good
5178,9.8,poor
5179,8.4,poor
5180,5.2,good
5181,6.8,good
5182,7,good
5183,9.5,poor
5184,7.3,poor
5185,8.1,average
5186,5,good
5187,6.4,good
5188,5.1,average
5189,6.7,good
5190,9.2,good
5191,9.1,good
5192,4.9,poor
5193,6.5,good
5194,9.7,average
5195,4.8,average
5196,4.9,good
5197,4.6,good
5198,7.1,average
5199,9.9,average
5200,9.3,average
5201,5.3,good
5202,8.8,poor
5203,4.2,average
5204,7.6,good
5205,9.2,average
5206,6.1,average
5207,6.3,poor
5208,7.9,average
5209,9.2,good
5210,7.3,average
5211,9.6,average
5212,7.5,average
5213,6.1,average
5214,9.1,poor
5215,8.9,poor
5216,7.9,good
5217,4.8,good
5218,4.1,good
5219,4.3,poor
5220,5.5,good
5221,5.4,poor
5222,7.7,average
5223,6.6,poor
5224,4.2,good
5225,9.2,poor
5226,7.6,poor
5227,6.4,poor
5228,6.3,average
5229,4.6,poor
5230,7.1,poor
5231,9.9,poor
5232,7.1,poor
5233,4.1,good
5234,7.7,poor
5235,4.1,good
5236,9.5,average
5237,7.1,poor
5238,8.1,poor
5239,9.2,good
5240,8.7,average
5241,7.3,good
5242,6.4,good
5243,9.5,average
5244,4.1,poor
5245,6.4,average
5246,7,poor
5247,9.2,average
5248,5,good
5249,8.2,poor
5250,8,poor
5251,9.8,good
5252,9.2,poor
5253,6.9,poor
5254,4.6,poor
5255,9,poor
5256,5.5,good
5257,8.5,average
5258,7.4,average
5259,4.3,good
5260,4.1,good
5261,4.8,poor
5262,5.6,poor
5263,5.6,average
5264,5.3,poor
5265,9.2,average
5266,7.2,average
5267,4.7,good
5268,4.6,good
5269,7.5,average
5270,8,average
5271,8.3,poor
5272,7.9,poor
5273,7.8,good
5274,8.7,good
5275,4.5,good
5276,7.9,good
5277,5.1,good
5278,5.2,average
5279,8.6,average
5280,9.9,good
5281,5.9,average
5282,7.1,good
5283,8.2,average
5284,9.7,average
5285,7.9,good
5286,8.2,poor
5287,5.7,good
5288,6.2,good
5289,9.4,poor
5290,4.3,good
5291,7.3,poor
5292,4.8,poor
5293,4.3,poor
5294,4.9,poor
5295,6.8,poor
5296,7.7,average
5297,5,good
5298,7.1,average
5299,9.8,average
5300,7.2,average
5301,4.4,poor
5302,5.5,good
5303,4.2,poor
5304,7.5,good
5305,9.3,poor
5306,8.7,good
5307,4.3,good
5308,8.7,poor
5309,7.1,average
5310,9.1,poor
5311,6.4,average
5312,6.4,poor
5313,9.9,average
5314,6.1,good
5315,5.2,poor
5316,9.8,good
5317,9.4,poor
5318,4.7,average
5319,5.3,average
5320,9.1,average
5321,5.3,poor
5322,5.9,average
5323,6.1,good
5324,6,poor
5325,5.4,average
5326,5.1,average
5327,6.2,average
5328,7.1,good
5329,4.1,poor
5330,4.2,average
5331,7.3,good
5332,5.1,poor
5333,5,average
5334,4.4,average
5335,8.8,good
5336,5.7,poor
5337,7,poor
5338,7.1,poor
5339,5.5,average
5340,8.9,average
5341,9.8,average
5342,6.6,average
5343,9.9,average
5344,5.2,poor
5345,8.6,average
5346,7.1,average
5347,7.3,good
5348,9.5,good
5349,9.7,poor
5350,4.1,good
5351,5.4,average
5352,5.8,poor
5353,6.8,poor
5354,7.6,good
5355,9.1,average
5356,9.9,good
5357,6.8,average
5358,5.9,average
5359,8.6,good
5360,8.2,good
5361,4.7,poor
5362,7.9,poor
5363,9,average
5364,4.4,good
5365,7.3,poor
5366,4.1,good
5367,5.7,poor
5368,4.3,average
5369,9.8,average
5370,7.6,poor
5371,9.9,average
5372,9.3,average
5373,6.4,poor
5374,7.1,poor
5375,8.3,average
5376,5.3,average
5377,4.4,average
5378,9.1,good
5379,7.7,good
5380,9.6,average
5381,8.2,poor
5382,5.7,poor
5383,5.6,poor
5384,6,average
5385,5.1,good
5386,6.9,average
5387,5.6,average
5388,9.2,average
5389,8.7,poor
5390,5.3,average
5391,7.1,good
5392,9.4,good
5393,4.7,poor
5394,8.8,poor
5395,5.5,good
5396,6.1,average
5397,7.3,good
5398,8.9,average
5399,5.2,poor
5400,9.6,poor
5401,6.8,good
5402,5.9,poor
5403,5.3,average
5404,5.9,good
5405,5.9,average
5406,8.9,good
5407,6.5,average
5408,5.9,average
5409,4.9,average
5410,7.8,good
5411,6.3,poor
5412,8.9,poor
5413,4.9,average
5414,7.5,poor
5415,4.4,poor
5416,4.8,good
5417,9.9,poor
5418,8.2,poor
5419,7.1,good
5420,4.6,average
5421,4.1,average
5422,5.6,poor
5423,6.9,poor
5424,4.5,average
5425,6.1,average
5426,5.6,good
5427,9.5,average
5428,7.7,average
5429,7.3,good
5430,6.9,poor
5431,4.9,average
5432,6.3,average
5433,7.7,poor
5434,9.1,good
5435,9.7,poor
5436,8,poor
5437,8.5,good
5438,7.1,good
5439,5.2,average
5440,8.1,average
5441,8.4,poor
5442,5.4,poor
5443,9.4,poor
5444,7.1,good
5445,8.1,average
5446,7.1,poor
5447,7.5,poor
5448,8.4,good
5449,5.4,poor
5450,8.7,poor
5451,6,poor
5452,7.3,good
5453,7.6,average
5454,9.6,poor
5455,5.1,poor
5456,6.5,good
5457,4.6,average
5458,6.6,good
5459,8.4,poor
5460,5.9,poor
5461,7.8,good
5462,8.4,good
5463,7.3,poor
5464,9,good
5465,4.4,average
5466,8.3,average
5467,9.1,average
5468,8.6,good
5469,6.5,good
5470,5.9,good
5471,5.1,poor
5472,6.5,average
5473,5.8,poor
5474,7.9,poor
5475,5.2,good
5476,4.1,good
5477,8.6,good
5478,8.5,average
5479,5.5,poor
5480,7.9,average
5481,8.8,poor
5482,6.1,average
5483,7.2,poor
5484,5.7,average
5485,5.7,poor
5486,6.4,average
5487,7.4,good
5488,8.5,poor
5489,5.9,average
5490,6.7,poor
5491,9.8,average
5492,9.5,poor
5493,4.7,good
5494,8.5,poor
5495,7.7,poor
5496,7.7,poor
5497,7.8,poor
5498,6.6,good
5499,8.9,average
5500,7.9,good
5501,8.3,good
5502,9,average
5503,6.6,poor
5504,4.7,poor
5505,4.6,average
5506,7.9,good
5507,7,average
5508,8.8,poor
5509,4.3,good
5510,4.3,good
5511,8.6,good
5512,9.9,average
5513,9.1,good
5514,6.5,poor
5515,9.3,good
5516,4.2,poor
5517,8.4,good
5518,5,good
5519,5.7,poor
5520,6.1,poor
5521,5.1,good
5522,7,average
5523,6.6,poor
5524,7.2,good
5525,6.2,good
5526,4.6,poor
5527,8.8,poor
5528,8.8,poor
5529,8.3,average
5530,7.9,average
5531,6.9,good
5532,8.4,poor
5533,9.2,good
5534,8.5,average
5535,5.5,good
5536,5.2,good
5537,7.4,good
5538,6.4,average
5539,6.1,good
5540,9.6,average
5541,8.4,good
5542,7,average
5543,6.1,average
5544,5.6,average
5545,9.9,poor
5546,5.8,good
5547,9.1,good
5548,4.8,poor
5549,8.6,good
5550,7,good
5551,6.7,good
5552,8.9,good
5553,4.3,average
5554,4.1,average
5555,4.6,poor
5556,4.3,good
5557,9.6,good
5558,4.7,poor
5559,8.7,average
5560,8.5,poor
5561,4.1,good
5562,5.7,good
5563,8.8,average
5564,7.9,good
5565,8.7,average
5566,9,good
5567,4.2,average
5568,8,good
5569,4.2,average
5570,9.6,poor
5571,6.6,poor
5572,5.9,good
5573,5,poor
5574,8.1,average
5575,8.9,poor
5576,4.7,good
5577,9.9,good
5578,4.5,average
5579,8.7,poor
5580,4.4,good
5581,5.2,average
5582,4.9,poor
5583,5,average
5584,9.1,average
5585,8,poor
5586,9.8,poor
5587,5.3,poor
5588,5.1,good
5589,5,poor
5590,9,average
5591,6,poor
5592,7.6,poor
5593,6.1,poor
5594,7.2,poor
5595,8.1,poor
5596,4.7,poor
5597,9.4,good
5598,5.9,good
5599,5,average
5600,8.7,poor
5601,9.9,good
5602,6,average
5603,6.5,poor
5604,5.1,good
5605,4.1,poor
5606,4.8,poor
5607,9.7,average
5608,9.3,average
5609,8.8,average
5610,9.6,average
5611,7.8,poor
5612,6.4,poor
5613,5.6,poor
5614,8.5,poor
5615,8.1,poor
5616,6.9,good
5617,7.7,average
5618,7.9,good
5619,6.6,poor
5620,5.2,poor
5621,5.3,good
5622,4.8,good
5623,4.8,good
5624,6.4,poor
5625,5.3,poor
5626,4.3,average
5627,6.1,poor
5628,4.8,poor
5629,8.2,average
5630,7,average
5631,4.2,poor
5632,5,average
5633,4.1,average
5634,5.5,poor
5635,5,poor
5636,4.6,good
5637,5.2,poor
5638,8.1,good
5639,4.1,average
5640,5.1,poor
5641,7.2,good
5642,5.9,good
5643,6.8,good
5644,9.9,average
5645,5.6,average
5646,9.2,poor
5647,4.1,poor
5648,6.2,poor
5649,5.7,good
5650,7.9,poor
5651,9.9,average
5652,7.6,poor
5653,7.1,good
5654,8.3,average
5655,4.1,poor
5656,8.6,good
5657,4.6,average
5658,9.6,average
5659,9.4,good
5660,6.2,average
5661,4.1,good
5662,5.6,good
5663,8.9,good
5664,6,good
5665,6.4,poor
5666,8,average
5667,5.7,poor
5668,7.8,average
5669,6.7,average
5670,9.9,poor
5671,9.8,average
5672,7.1,poor
5673,6.5,good
5674,4.1,average
5675,6,good
5676,8.4,good
5677,8.6,poor
5678,5,good
5679,9.4,poor
5680,5,average
5681,9.2,good
5682,6.5,poor
5683,5.4,average
5684,8.3,good
5685,9.2,poor
5686,9.8,average
5687,8.6,poor
5688,9.8,average
5689,6.4,average
5690,9.4,poor
5691,6.8,average
5692,4.7,average
5693,9.8,average
5694,4.9,poor
5695,4.6,poor
5696,5.9,good
5697,7.3,poor
5698,5.9,good
5699,7.6,poor
5700,7.6,poor
5701,8.5,poor
5702,9.8,poor
5703,7.8,average
5704,5.5,average
5705,4.2,good
5706,7.7,average
5707,6.2,average
5708,6.2,good
5709,6,good
5710,6.5,poor
5711,6.9,average
5712,8,good
5713,8.6,average
5714,6.8,good
5715,4.5,poor
5716,6.7,average
5717,9.4,average
5718,9.4,poor
5719,9.8,poor
5720,8.8,good
5721,8.2,average
5722,7.3,poor
5723,6,poor
5724,8.9,poor
5725,5.1,poor
5726,8.4,poor
5727,7.3,good
5728,7.5,good
5729,6.3,poor
5730,7.4,average
5731,8.7,average
5732,6.9,good
5733,8.8,good
5734,4.1,good
5735,8.8,good
5736,9.3,poor
5737,9.6,poor
5738,6.8,good
5739,6.6,average
5740,6.2,good
5741,4.5,average
5742,9.2,good
5743,5.5,poor
5744,4.9,good
5745,8.6,good
5746,4.8,poor
5747,8.6,good
5748,9,poor
5749,5.5,average
5750,4.6,average
5751,6.2,poor
5752,4.8,poor
5753,7.5,good
5754,9.4,poor
5755,7.1,average
5756,5.4,poor
5757,7.6,poor
5758,4.5,average
5759,5.8,good
5760,9.5,poor
5761,9.1,average
5762,8.6,good
5763,8.1,average
5764,8.4,good
5765,7.8,average
5766,7.4,good
5767,4.3,good
5768,4.6,average
5769,5.4,average
5770,7.3,average
5771,5.3,poor
5772,6.8,poor
5773,7.5,good
5774,8.5,poor
5775,7.3,average
5776,8.1,average
5777,6.7,average
5778,9.5,poor
5779,8.6,average
5780,6.7,average
5781,5.1,average
5782,8.3,poor
5783,6.7,average
5784,5.3,good
5785,7.6,good
5786,6.3,good
5787,8.7,average
5788,5.7,poor
5789,6.8,average
5790,6.1,average
5791,9.1,good
5792,6.6,good
5793,5.4,poor
5794,9.2,average
5795,9.6,good
5796,6.2,good
5797,9.3,good
5798,6.9,poor
5799,8.4,average
5800,5.6,average
5801,5,poor
5802,7.1,good
5803,6.4,good
5804,4.1,good
5805,4.3,good
5806,7.8,average
5807,6.1,poor
5808,4.2,average
5809,6.6,average
